date,value
2021-12-31 13:00:00,32.12649999999999
2021-12-31 13:20:00,32.0945
2021-12-31 13:40:00,30.46896
2021-12-31 14:00:00,30.546884999999996
2021-12-31 14:20:00,29.942504999999993
2021-12-31 14:40:00,27.94724
2021-12-31 15:00:00,27.997745000000002
2021-12-31 15:20:00,27.467245000000002
2021-12-31 15:40:00,25.31399
2021-12-31 16:00:00,25.049650000000003
2021-12-31 16:20:00,24.284659999999995
2021-12-31 16:40:00,22.076544999999992
2021-12-31 17:00:00,21.372659999999996
2021-12-31 17:20:00,20.70019
2021-12-31 17:40:00,18.24031
2021-12-31 18:00:00,17.283485
2021-12-31 18:20:00,16.560999999999996
2021-12-31 18:40:00,14.533115
2021-12-31 19:00:00,13.42543
2021-12-31 19:20:00,13.010170000000002
2021-12-31 19:40:00,11.44636842105263
2021-12-31 20:00:00,10.096430000000002
2021-12-31 20:20:00,10.222019999999999
2021-12-31 20:40:00,9.008505
2021-12-31 21:00:00,6.481790000000001
2021-12-31 21:20:00,6.508250000000001
2021-12-31 21:40:00,5.871975000000001
2021-12-31 22:00:00,4.046175
2021-12-31 22:20:00,4.9558599999999995
2021-12-31 22:40:00,3.6708850000000006
2021-12-31 23:00:00,6.026095
2021-12-31 23:20:00,3.031085
2021-12-31 23:40:00,2.90655
2022-01-01 00:00:00,5.047529999999999
2022-01-01 00:20:00,5.183969230769231
2022-01-01 00:40:00,6.757394117647059
2022-01-01 01:00:00,10.15229
2022-01-01 01:20:00,21.500944999999994
2022-01-01 01:40:00,23.692995
2022-01-01 02:00:00,23.455805000000005
2022-01-01 02:20:00,22.550445000000003
2022-01-01 02:40:00,21.66217
2022-01-01 03:00:00,19.609930000000002
2022-01-01 03:20:00,19.18094736842106
2022-01-01 03:40:00,13.525345000000002
2022-01-01 04:00:00,17.193905
2022-01-01 04:20:00,26.19485263157895
2022-01-01 04:40:00,26.58716
2022-01-01 05:00:00,13.748105
2022-01-01 05:20:00,10.817675
2022-01-01 05:40:00,9.720285
2022-01-01 06:00:00,8.623705000000001
2022-01-01 06:20:00,8.8299
2022-01-01 06:40:00,8.4336
2022-01-01 07:00:00,3.4339749999999993
2022-01-01 07:20:00,3.251715
2022-01-01 07:40:00,3.25388
2022-01-01 08:00:00,3.4311499999999997
2022-01-01 08:20:00,3.67542
2022-01-01 08:40:00,6.324255
2022-01-01 09:00:00,9.13755789473684
2022-01-01 09:20:00,7.356150000000001
2022-01-01 09:40:00,6.695215
2022-01-01 10:00:00,7.53634
