2021-12-28 09:17:19 21.6486
2021-12-28 09:14:59 22.6896
2021-12-28 09:11:42 23.6769
2021-12-28 09:10:39 23.7639
2021-12-28 09:09:24 23.6897
2021-12-28 09:07:59 23.7138
2021-12-28 09:06:41 23.357
2021-12-28 09:04:32 22.6517
2021-12-28 09:03:13 22.5206
2021-12-28 09:02:34 22.3967
2021-12-28 09:01:39 22.1041
2021-12-28 09:00:23 21.8334
2021-12-28 08:58:48 21.7214
2021-12-28 08:58:13 21.7214
2021-12-28 08:57:01 21.8849
2021-12-28 08:55:45 21.9934
2021-12-28 08:54:59 21.9934
2021-12-28 08:54:00 21.9455
2021-12-28 08:52:54 21.8569
2021-12-28 08:52:25 21.8192
2021-12-28 08:51:23 21.9287
2021-12-28 08:49:45 22.1566
2021-12-28 08:49:07 22.1566
2021-12-28 08:47:57 22.1097
2021-12-28 08:46:45 21.8213
2021-12-28 08:46:00 21.8213
2021-12-28 08:45:00 21.7038
2021-12-28 08:43:48 21.8065
2021-12-28 08:43:16 21.8065
2021-12-28 08:42:13 21.9233
2021-12-28 08:40:46 21.9222
2021-12-28 08:40:10 21.9222
2021-12-28 08:38:59 21.5913
2021-12-28 08:37:46 21.5569
2021-12-28 08:37:14 21.5569
2021-12-28 08:36:01 21.8608
2021-12-28 08:34:53 21.6663
2021-12-28 08:34:22 21.6663
2021-12-28 08:33:15 21.6339
2021-12-28 08:32:30 21.4435
2021-12-28 08:31:44 21.0711
2021-12-28 08:30:22 20.9011
2021-12-28 08:29:34 20.989
2021-12-28 08:28:43 20.9222
2021-12-28 08:27:29 20.8814
2021-12-28 08:26:18 20.6986
2021-12-28 08:25:40 20.5356
2021-12-28 08:23:47 20.7045
2021-12-28 08:23:14 20.6353
2021-12-28 08:22:12 20.6824
2021-12-28 08:20:31 20.8158
2021-12-28 08:16:21 20.7883
2021-12-28 08:14:57 21.0418
2021-12-28 08:14:23 21.1954
2021-12-28 08:13:15 21.3106
2021-12-28 08:11:53 21.3812
2021-12-28 08:10:24 21.6965
2021-12-28 08:09:16 21.5161
2021-12-28 08:08:38 21.4676
2021-12-28 08:07:35 21.3858
2021-12-28 08:06:18 21.2057
2021-12-28 08:04:59 20.9248
2021-12-28 08:04:30 20.4398
2021-12-28 08:03:20 20.2906
2021-12-28 08:01:45 20.0602
2021-12-28 08:00:25 19.8229
2021-12-28 07:59:15 19.7607
2021-12-28 07:58:35 19.7203
2021-12-28 07:57:26 19.6611
2021-12-28 07:56:17 19.7347
2021-12-28 07:54:45 19.8087
2021-12-28 07:53:55 20.0878
2021-12-28 07:52:50 20.2039
2021-12-28 07:51:29 20.5354
2021-12-28 07:50:13 20.5115
2021-12-28 07:48:58 20.7215
2021-12-28 07:48:31 20.8564
2021-12-28 07:47:17 21.0231
2021-12-28 07:46:39 21.0231
2021-12-28 07:45:29 20.9956
2021-12-28 07:42:27 20.8276
2021-12-28 07:40:42 21.0735
2021-12-28 07:39:42 21.2786
2021-12-28 07:38:22 21.2079
2021-12-28 07:36:28 21.0127
2021-12-28 07:34:57 21.1959
2021-12-28 07:33:37 21.4175
2021-12-28 07:32:15 22.1145
2021-12-28 07:30:48 22.2721
2021-12-28 07:29:36 22.4329
2021-12-28 07:27:55 22.5253
2021-12-28 07:26:34 22.5348
2021-12-28 07:23:45 22.2977
2021-12-28 07:21:45 20.9116
2021-12-28 07:20:43 20.3332
2021-12-28 07:18:45 19.6217
2021-12-28 07:17:16 19.2126
2021-12-28 07:15:38 18.9692
2021-12-28 07:14:10 18.3439
2021-12-28 07:12:40 17.9258
2021-12-28 07:11:39 17.8369
2021-12-28 07:10:16 17.2488
2021-12-28 07:08:47 16.6497
2021-12-28 07:08:14 16.164
2021-12-28 07:06:59 15.657
2021-12-28 07:05:45 15.1896
2021-12-28 07:04:57 14.557
2021-12-28 07:03:45 14.2371
2021-12-28 07:02:47 14.0436
2021-12-28 07:00:29 13.2257
2021-12-28 06:59:14 13.1701
2021-12-28 06:57:58 13.1245
2021-12-28 06:57:38 13.1245
2021-12-28 06:56:28 13.1658
2021-12-28 06:54:59 13.2458
2021-12-28 06:54:34 13.2458
2021-12-28 06:53:21 13.251
2021-12-28 06:51:59 13.1877
2021-12-28 06:51:12 13.1678
2021-12-28 06:50:09 13.1577
2021-12-28 06:48:45 13.1121
2021-12-28 06:47:58 13.1117
2021-12-28 06:46:55 13.031
2021-12-28 06:46:20 12.9908
2021-12-28 06:45:13 12.9386
2021-12-28 06:43:58 12.9305
2021-12-28 06:43:34 12.9305
2021-12-28 06:42:23 13.049
2021-12-28 06:40:59 13.1792
2021-12-28 06:40:37 13.1792
2021-12-28 06:39:24 13.1959
2021-12-28 06:38:33 13.2084
2021-12-28 06:37:44 13.1583
2021-12-28 06:36:24 13.1151
2021-12-28 06:34:59 13.26
2021-12-28 06:34:26 13.26
2021-12-28 06:32:57 13.5254
2021-12-28 06:31:44 13.6158
2021-12-28 06:30:34 13.7014
2021-12-28 06:28:58 14.0991
2021-12-28 06:27:28 14.1934
2021-12-28 06:25:49 14.3344
2021-12-28 06:24:12 14.3561
2021-12-28 06:22:34 14.1107
2021-12-28 06:19:46 13.4601
2021-12-28 06:18:20 13.296
2021-12-28 06:14:49 12.4773
2021-12-28 06:13:22 12.3948
2021-12-28 06:11:35 12.3943
2021-12-28 06:09:50 12.3367
2021-12-28 06:08:41 12.1123
2021-12-28 06:07:15 11.9553
2021-12-28 06:05:50 11.7086
2021-12-28 06:04:26 11.6396
2021-12-28 06:02:57 11.4385
2021-12-28 06:01:34 11.1415
2021-12-28 06:00:00 10.7951
2021-12-28 05:58:47 10.7204
2021-12-28 05:58:15 10.7204
2021-12-28 05:57:09 10.7216
2021-12-28 05:55:56 10.7602
2021-12-28 05:55:23 10.7602
2021-12-28 05:54:20 10.7292
2021-12-28 05:53:01 10.7956
2021-12-28 05:51:45 10.8145
2021-12-28 05:50:58 10.8115
2021-12-28 05:49:52 10.8338
2021-12-28 05:48:45 10.844
2021-12-28 05:47:56 10.8083
2021-12-28 05:46:45 10.784
2021-12-28 05:45:56 10.8472
2021-12-28 05:44:45 10.8608
2021-12-28 05:43:55 10.8007
2021-12-28 05:42:52 10.8082
2021-12-28 05:42:10 10.8082
2021-12-28 05:40:57 11.084
2021-12-28 05:39:07 11.0242
2021-12-28 05:37:57 11.046
2021-12-28 05:37:28 11.046
2021-12-28 05:36:22 11.1972
2021-12-28 05:34:47 11.29
2021-12-28 05:32:55 11.4367
2021-12-28 05:31:31 11.3307
2021-12-28 05:30:32 11.3328
2021-12-28 05:29:35 11.5171
2021-12-28 05:28:22 11.6061
2021-12-28 05:27:30 11.5545
2021-12-28 05:26:35 11.4236
2021-12-28 05:25:21 11.3943
2021-12-28 05:23:59 11.2501
2021-12-28 05:23:37 11.2501
2021-12-28 05:22:26 11.1016
2021-12-28 05:21:36 10.8645
2021-12-28 05:20:26 10.7569
2021-12-28 05:19:18 10.5973
2021-12-28 05:18:01 10.5082
2021-12-28 05:16:55 10.5079
2021-12-28 05:16:19 10.5079
2021-12-28 05:15:12 10.3657
2021-12-28 05:14:31 10.3355
2021-12-28 05:13:24 10.2348
2021-12-28 05:12:13 10.2884
2021-12-28 05:11:37 10.5764
2021-12-28 05:10:31 10.7314
2021-12-28 05:08:55 10.8327
2021-12-28 05:07:39 10.9066
2021-12-28 05:05:57 11.1175
2021-12-28 05:04:28 11.213
2021-12-28 05:02:57 11.5788
2021-12-28 05:01:37 11.5242
2021-12-28 04:58:46 11.4758
2021-12-28 04:57:36 11.4898
2021-12-28 04:55:52 11.581
2021-12-28 04:54:26 11.6387
2021-12-28 04:52:37 11.5334
2021-12-28 04:50:50 11.7295
2021-12-28 04:49:19 12.2462
2021-12-28 04:47:41 14.5928
2021-12-28 04:46:40 15.9281
2021-12-28 04:45:21 17.3545
2021-12-28 04:44:36 18.5811
2021-12-28 04:43:26 19.9852
2021-12-28 04:42:18 21.3441
2021-12-28 04:40:45 23.9802
2021-12-28 04:40:13 23.9802
2021-12-28 04:39:07 24.8146
2021-12-28 04:37:59 25.231
2021-12-28 04:37:24 25.1875
2021-12-28 04:36:14 25.1981
2021-12-28 04:35:12 25.0505
2021-12-28 04:34:34 25.0122
2021-12-28 04:33:25 24.799
2021-12-28 04:32:18 24.7831
2021-12-28 04:31:33 24.6065
2021-12-28 04:30:21 24.5328
2021-12-28 04:29:07 24.5109
2021-12-28 04:28:44 24.531
2021-12-28 04:27:30 24.654
2021-12-28 04:26:01 24.8149
2021-12-28 04:25:30 24.9919
2021-12-28 04:24:19 25.2798
2021-12-28 04:23:36 24.9744
2021-12-28 04:22:25 24.5937
2021-12-28 04:21:16 24.2325
2021-12-28 04:19:52 23.3846
2021-12-28 04:17:51 22.6412
2021-12-28 04:17:17 22.6412
2021-12-28 04:16:14 22.14
2021-12-28 04:14:46 21.7695
2021-12-28 04:13:56 21.7695
2021-12-28 04:12:00 22.2764
2021-12-28 04:11:27 22.6625
2021-12-28 04:10:19 22.9658
2021-12-28 04:09:00 23.0693
2021-12-28 04:08:30 23.1953
2021-12-28 04:07:18 23.3061
2021-12-28 04:05:54 23.4764
2021-12-28 04:05:20 23.1739
